center_code,district_code,district_name,region_code,region_name,center_name,center_name_ar,LATITUDE,LONGITUDE
1181,2,Tunis 2,1019,Cité El Khadra,E.P.CITE OLYM.MONGI SLIM,م إبتدائية الحي الاولمبي المنجي سليم - علي البلهوان,36.838059,10.196148
1182,2,Tunis 2,1019,Cité El Khadra,E.P.MAHMOUD B CHABAAN14-1,م إبتدائية محمود بن شبعان 14 / 1 - علي البلهوان,36.833448,10.194873
1183,2,Tunis 2,1019,Cité El Khadra,E.P.2 mars34 CITE KHADRA 6 farhat hached,م إبتدائية 2مارس 34 حي الخضراء 6 - فرحات حشاد,36.828679,10.196489
1184,2,Tunis 2,1019,Cité El Khadra,E.P. BERGES DU LAC,م إبتدائية ضفاف البحيرة,36.836388,10.246522
1185,2,Tunis 2,1020,Carthage,E.P.6 RUE 2 MARS SIDI BOUSAID,م إبتدائية نهج2مارس سيدي بوسعيد6 - سيدي أبي سعيد,36.870652,10.34497876
1186,2,Tunis 2,1020,Carthage,E.P.RUE IBN KHALDOUN AMILCAR,م إبتدائية نهج ابن خلدون أميلكار,36.868998,10.33714778
1187,2,Tunis 2,1020,Carthage,E.P.OKBA IBNOU NAFER CARTHAGE BYRSA,م إبتدائية عقبة بن نافع قرطاج بيرصة,36.848599,10.32120492
1188,2,Tunis 2,1020,Carthage,E.P.2 RUE TANIT CARTHAGE BYRSA,م إبتدائية 2 نهج تانيت قرطاج - بيرسا,36.854063,10.3288649
1189,2,Tunis 2,1020,Carthage,E.P.RUE PLUTARQUE CARTHAGE SALAMBO,م إبتدائية صلامبو نهج بلوتارك - قرطاج الشاطئ,36.843176,10.32298636
1190,2,Tunis 2,1020,Carthage,E.P.CARTHAGE YASMINA,م إبتدائية قرطاج الياسمينة,36.84790159,10.31052333
1191,2,Tunis 2,1020,Carthage,E.P.CITE MOHAMED ALI CARTHAGE,م إبتدائية حي محمد علي قرطاج,36.85432161,10.3102295
1192,3,Ben Arous,1021,Ezzahra,E.P.AV.LA REPUBLIQUE ZAHRAA VILLE,م إبتدائية شارع الجمهورية الزهراء - الزهراء المدينة,36.746835,10.309308
1193,3,Ben Arous,1021,Ezzahra,E.P.RUE KHAZNADAR -CITE EL HABIB,م إبتدائية شارع خزندار الزهراء - حي الحبيب,36.739741,10.311604
1194,3,Ben Arous,1021,Ezzahra,E.P.CITE EL HABIB EZZAHRA,م إبتدائية حي الحبيب الزهراء,36.73761,10.316702
1195,3,Ben Arous,1021,Ezzahra,E.P.AV.FARHAT HACHED ZAHRAA 18 JAN,م إبتدائية شارع فرحات حشاد الزهراء - 18جانفي,36.747024,10.305178
1196,3,Ben Arous,1021,Ezzahra,C. Mongi Slim Ezzahra - 18 janvier,م .إعدادية  المنجي سليم بالزهراء - 18جانفي,36.747143,10.300902
1197,3,Ben Arous,1021,Ezzahra,E.P. BORJ EL WAZIR ZAHRAA,م إبتدائية برج الوزير الزهراء,36.74020791,10.28461754
1198,3,Ben Arous,1022,Mohamedia,E.P.MHAMDIA 1,م إبتدائية ,36.202,12
1199,3,Ben Arous,1022,Mohamedia,E.P.MHAMDIA 2,م إبتدائية ,36.202,12
1200,3,Ben Arous,1022,Mohamedia,E.P.CITE ENNASR MHAMDIA,م إبتدائية ,36.202,12
1201,3,Ben Arous,1022,Mohamedia,E.P.CITE KSAR MHAMDIA LA MEDINA,م إبتدائية ,36.202,12
1202,3,Ben Arous,1022,Mohamedia,E.P. EL HANA 2 MHAMDIA LA MEDINA,م إبتدائية ,36.202,12
1203,3,Ben Arous,1022,Mohamedia,E.P.CITE HACHED MHAMDIA MONGI SLIM,م إبتدائية ,36.202,12
1204,3,Ben Arous,1022,Mohamedia,E.P.CITE EL HANA1 MONJI SLIM,م إبتدائية ,36.202,12
1205,3,Ben Arous,1022,Mohamedia,E.P.TAIEB M'HIRI MHAMDIA MONJI SLIM,م إبتدائية ,36.202,12
1206,3,Ben Arous,1022,Mohamedia,E.P.CITE MONJI SLIM,م إبتدائية ,36.202,12
1207,3,Ben Arous,1022,Mohamedia,E.P.CITE ESSAADA 1 MHAMDIA -ESSAADA,م إبتدائية ,36.202,12
1208,3,Ben Arous,1022,Mohamedia,E.P.CITE ESSAADA 2 MHAMDIA,م إبتدائية ,36.202,12
1209,3,Ben Arous,1022,Mohamedia,E.P.CITE ESSAADA 3 ESSAADA,م إبتدائية ,36.202,12
1210,3,Ben Arous,1022,Mohamedia,E.P.CITE EL ILMI MHAMDIA ESSAADA,م إبتدائية ,36.202,12
1211,3,Ben Arous,1022,Mohamedia,E.P.CITE ENNASSIME 1,م إبتدائية ,36.202,12
1212,3,Ben Arous,1022,Mohamedia,E.P.CITE ENNASIM 2 ENNASSIM,م إبتدائية ,36.202,12
1213,3,Ben Arous,1022,Mohamedia,E.P.SIDI FREDJ -SIDI FREDJ,م إبتدائية ,36.202,12
1214,3,Ben Arous,1023,Medina Jedida,E.P.2 MARS 34/ NLLE MADINA1,م إبتدائية 2مارس 34 المدينة الجديدة1,36.746591,10.256069
1215,3,Ben Arous,1023,Medina Jedida,E.P.MEDINA NEUVE 2,م إبتدائية المدينة الجديدة 2,36.752063,10.248299
1216,3,Ben Arous,1023,Medina Jedida,E.P.C.MOSBAH 2-SAFA -SIDI MOSBAH,م إبتدائية حي مصباح 2 صفاء - سيدي مصباح,36.745918,10.238034
1217,3,Ben Arous,1023,Medina Jedida,E.P.CITE MOUSBAH NOUVELLE,م إبتدائية حي مصباح الجديد,36.745184,10.240862
1218,3,Ben Arous,1023,Medina Jedida,E.P.CITE MOUSBAH 1 SIDI MOSBAH,م إبتدائية حي مصباح 1 - سيدي مصباح,36.74564,10.241331
1219,3,Ben Arous,1023,Medina Jedida,E.P. CITE SPROLS 14 JANVIER M JEDIDA,م إبتدائية حي سبرولس  14 جانفي المدينة الجديدة - سيدي مصباح,36.74159472,10.23937204
1220,3,Ben Arous,1023,Medina Jedida,E.P.ELYASMINETTE 1,م إبتدائية الياسمينات 1 - الياسمينات,36.739672,10.231177
1221,3,Ben Arous,1023,Medina Jedida,E.P.YASSMINET 2 YASSMINET,م إبتدائية الياسمينات 2 - الياسمينات,36.741737,10.230672
1222,3,Ben Arous,1023,Medina Jedida,E.P.BORJ GHORBEL,م إبتدائية برج غربال المدينة الجديدة - الياسمينات,36.731912,10.244299
1223,3,Ben Arous,1023,Medina Jedida,E.P.YASSMINET 3 Nelle Medina YASSMINET,م إبتدائية الياسمينات 3 المدينة الجديدة - الياسمينات,36.74077247,10.23448589
1224,3,Ben Arous,1023,Medina Jedida,E.P.CITE ROMMANA RABTA,م إبتدائية حي الرمانة - الرابطة,36.739789,10.246637
1225,3,Ben Arous,1023,Medina Jedida,E.P.El Medina El Jadida 3 rabta,م إبتدائية المدينة الجديدة3 - الرابطة,36.742239,10.252783
1226,3,Ben Arous,1024,El Mourouj,E.P.IBN MANDHOUR -MOUROUJ 1,م إبتدائية ابن منظور المروج - المروج (1),36.736186,10.207126
1227,3,Ben Arous,1024,El Mourouj,E.P.2 MARS 34 EL MOUROUJ MOUROUJ1,م إبتدائية  2مارس 34 المروج - المروج (1),36.732455,10.200028
1228,3,Ben Arous,1024,El Mourouj,E.P.14 JANVIER  EL MOUROUJ MOUROUJ1,م إبتدائية   14 جانفي المروج - المروج (1),36.73197809,10.20748726
1229,3,Ben Arous,1024,El Mourouj,E.P. CTE RIADH EL MOUROUJE 3,م إبتدائية حي الرياض المروج 3,36.71943397,10.22137956
1230,3,Ben Arous,1024,El Mourouj,E.P.KHEIREDDINE PACHA MOUROUJ 3,م إبتدائية خير الدين باشا المروج 3,36.725294,10.216157
1231,3,Ben Arous,1024,El Mourouj,E.P.CITE ENNASR EL MOUROUJ MOUROUJ3,م إبتدائية حي النصر المروج - المروج (3),36.720988,10.209504
1232,3,Ben Arous,1024,El Mourouj,E.P.IBN RACHIK RUE D'ALGER MOUROUJ3,م إبتدائية ابن رشيق نهج الجزائر - المروج (3),36.724412,10.216699
1233,3,Ben Arous,1024,El Mourouj,E.P.TAHAR HADDED MOUROUJ 4,م إبتدائية الطاهر الحداد المروج - المروج (4),36.717714,10.213842
1234,3,Ben Arous,1024,El Mourouj,E.P.EL FAOUZ 2 MOUROUJ 4,م إبتدائية الفوز 2 المروج 4,36.717589,10.201295
1235,3,Ben Arous,1024,El Mourouj,E.P.AVICENNE MOUROUJ 5,م إبتدائية  ابن سينا المروج الخامس,36.71455859,10.22077831
1236,3,Ben Arous,1024,El Mourouj,E.P.CITE BOUCHRA MOUROUJ 4 MOUROUJ,م إبتدائية حي بشرى المروج 4 - المروج (5),36.713011,10.217842
1237,3,Ben Arous,1024,El Mourouj,E.P.EL FAOUZ 1 MOUROUJ 5,م إبتدائية الفوز1 المروج 5,36.71427083,10.21123767
1238,3,Ben Arous,1024,El Mourouj,E.P. CITE ELFOL-BEYREM ETTOUNSI MOUROUJ5,م إبتدائية حي الفل بيرم التونسي - المروج (5),36.706321,10.201748
1239,3,Ben Arous,1024,El Mourouj,E.P.EL FAOUZ 3 MOUROUJ 5,م إبتدائية الفوز 3 المروج 5,36.709041,10.208887
1240,3,Ben Arous,1024,El Mourouj,E.P.EL AMEL EL BESSETINE - BIR KASAA,م إبتدائية ,36.202,12
1241,3,Ben Arous,1024,El Mourouj,E.P.CITE AMOR LOUATI,م إبتدائية حي عمر اللواتي - فرحات حشاد,36.723574,10.235925
1242,3,Ben Arous,1024,El Mourouj,E.P.CITE FAYALA FARHAT HACHED,م إبتدائية حي فيالة - فرحات حشاد,36.707336,10.238917
1243,3,Ben Arous,1025,Ben Arous,E.P.RUE DE BIZERTE BEN AROUS EST,م إبتدائية ,36.202,12
1244,3,Ben Arous,1025,Ben Arous,E.P.RUE DE KAIROUAN BEN AROUS EST,م إبتدائية نهج القيروان بن عروس - بن عروس الشرقية,36.757107,10.222462
1245,3,Ben Arous,1025,Ben Arous,E.P.CITE DU STADE B. AROUS -TAIEB MHIRI,م إبتدائية حي الملعب بن عروس - الطيب المهيري,36.756092,10.227075
1246,3,Ben Arous,1025,Ben Arous,E.P.RUE DU 1 MAI -B. AROUS OUEST,م إبتدائية نهج غرة ماي بن عروس - بن عروس الغربية,36.747359,10.219549
1247,3,Ben Arous,1025,Ben Arous,E.P.RUE CHARLES NICOLLE -B. AROUS,م إبتدائية نهج شارل نيكول بن عروس - سيدي بن عروس,36.752479,10.222521
1248,3,Ben Arous,1025,Ben Arous,E.P.RUE DE LA CONCORDE,م إبتدائية نهج التآلف بن عروس - سيدي بن عروس,36.751192,10.22336
1249,3,Ben Arous,1025,Ben Arous,E.P.RUE KHEIREDDINE BEN AROUSS B.AROUS,م إبتدائية نهج خير الدين بن عروس - سيدي بن عروس,36.750157,10.214586
1250,3,Ben Arous,1025,Ben Arous,E.P.BIR KASSAA F.HACHED CITE ISKEN,م إبتدائية بئر القصعة حشاد - حي الاسكان,36.739421,10.21914
1251,3,Ben Arous,1025,Ben Arous,E.P.INST. ENNOUR BIR ELKASAA -CITE ISKEN,م إبتدائية معهد النور بئر القصعة - حي الاسكان,36.739679,10.220019
1252,3,Ben Arous,1026,Bou Mhel el-Bassatine,E.P.CITE BEL AIR BOUMHEL,م إبتدائية حي الهواء الطلق - بومهل,36.728226,10.310283
1253,3,Ben Arous,1026,Bou Mhel el-Bassatine,E.P.CITE ESSALEM BOUMHEL,م إبتدائية حي السلام بومهل,36.723208,10.303553
1254,3,Ben Arous,1026,Bou Mhel el-Bassatine,E.P.CITE EL BESSETINE 1,م إبتدائية حي البساتين 1 بومهل - البساتين,36.705613,10.404187
1255,3,Ben Arous,1026,Bou Mhel el-Bassatine,E.P.EL BESSETINE 2 -BOU M'HEL BESSETINE,م إبتدائية البساتين 2 بومهل - البساتين,36.729506,10.289795
1256,3,Ben Arous,1026,Bou Mhel el-Bassatine,E.P.SIDI BOU M'HEL 1 -CHELLA,م إبتدائية  بومهل 1 - شالة,36.72014076,10.29641038
1257,3,Ben Arous,1026,Bou Mhel el-Bassatine,E.P.SIDI BOUMHEL 2 CHALA,م إبتدائية  بومهل 2 - شالة,36.71892403,10.29668408
1258,3,Ben Arous,1026,Bou Mhel el-Bassatine,E.P.CITE CHALA BOUMHEL CHALA,م إبتدائية حي شالة بومهل - شالة,36.696932,10.300976
1259,3,Ben Arous,1026,Bou Mhel el-Bassatine,E.P.CITE ELKHALIJ BOUMHEL CHALA,م إبتدائية حي الخليج بومهل - شالة,36.716193,10.283797
1260,3,Ben Arous,1027,Hammam Lif,E.P.RUE ANTONY HAM.LIF - LA MEDINA 1,م إبتدائية نهج أنطوني حمام الأنف - المدينة 1,36.730785,10.333911
1261,3,Ben Arous,1027,Hammam Lif,E.P.RUE BOUCHOUCHA HAMEM LIF,م إبتدائية صلاح الدين نهج بوشوشة حمام الأنف - المدينة 1,36.72932941,10.33714688
1262,3,Ben Arous,1027,Hammam Lif,E.P.RUE LIBYE HAM.LIF BOUGARNINE,م إبتدائية نهج ليبيا حمام الأنف - بوقرنين,36.735307,10.327989
1263,3,Ben Arous,1027,Hammam Lif,E.P.CITE ENNASR BOUGARNINE,م إبتدائية حي النصر بوقرنين,36.73737523,10.32419758
1264,3,Ben Arous,1027,Hammam Lif,E.P.CITE BOUSSOFFARA HAMMA LIF STADE,م إبتدائية حي بوصفارة حمام الأنف - الملعب,36.723508,10.350402
1265,3,Ben Arous,1027,Hammam Lif,E.P.TAHAR SFAR HAM.LIF - LE STADE,م إبتدائية الطاهر صفر حمام الأنف - الملعب,36.723307,10.355407
1266,3,Ben Arous,1027,Hammam Lif,E.P.CITE MED ALI HAMMAM LIF,م إبتدائية حي محمد علي حمام الأنف,36.72256148,10.34376974
1267,3,Ben Arous,1027,Hammam Lif,E.P.IBN RACHIK HAM.LIF -CITE MED ALI,م إبتدائية ابن رشيق حمام الانف - حي محمد علي,36.718319,10.353453
1268,3,Ben Arous,1028,Hammam Chott,E.P.BORJ CEDRIA 2 -BIR EL BEY,م إبتدائية برج السدرية 2 - بئر الباي,36.704856,10.378949
1269,3,Ben Arous,1028,Hammam Chott,E.P.2 MARS 34 BORJ CEDRIA 3,م إبتدائية  2مارس 34 برج السدرية 3 - بئر الباي,36.70733485,10.37915743
1270,3,Ben Arous,1028,Hammam Chott,E.P.BORJ CEDRIA 1  BORJ CEDRIA,م إبتدائية برج السدرية 1 - برج السدرية,36.696662,10.387722
1271,3,Ben Arous,1028,Hammam Chott,E.P.CITE EL KAABI BORJ SEDRIA,م إبتدائية حي الكعبي - برج السدرية,36.698679,10.400981
1272,3,Ben Arous,1028,Hammam Chott,E.P.CITE  ESSOLTAN BORJ SEDRIA,م إبتدائية حي سلطان - برج السدرية,36.705381,10.404439
1273,3,Ben Arous,1028,Hammam Chott,E.P.RUE IRAK HAMMEM CHATT,م إبتدائية نهج العراق حمام الشط,36.7202449,10.36366277
1274,3,Ben Arous,1028,Hammam Chott,E.P.EL AMEL 1 BIR ELBEY HAMMAM CHOTT,م إبتدائية الأمل بئر الباي - حمام الشط,36.711607,10.36915
1275,3,Ben Arous,1029,Radès,E.P.AV DE LA REPUBLIQUE,م إبتدائية شارع الجمهورية رادس - المدينة,36.763575,10.275698
1276,3,Ben Arous,1029,Radès,E.P.RUE DE L'ECOLE RADES  LA MEDINA,م إبتدائية نهج المدرسة رادس - المدينة,36.764624,10.270381
1277,3,Ben Arous,1029,Radès,E.P.RUE DE MAROC RADES LA MEDINA,م إبتدائية نهج المغرب رادس - المدينة,36.765074,10.26512
1278,3,Ben Arous,1029,Radès,E.P.SALINES RADES,م إبتدائية الملاحة رادس,36.791971,10.275454
1279,3,Ben Arous,1029,Radès,E.P.CITE TAIEB MHIRI RADES,م إبتدائية الطيب المهيري رادس,36.77457258,10.28235844
1280,3,Ben Arous,1029,Radès,E.P.RUE NESSIM  RADES REMADA,م إبتدائية نهج النسيم رادس - رمادة,36.76892,10.280098
1281,3,Ben Arous,1029,Radès,E.P.PLACE CHEBBI RADES REMADA,م إبتدائية ساحة الشابي رادس - رمادة,36.773606,10.275699
1282,3,Ben Arous,1029,Radès,E.P.CITE MOHAMED ALI RADES REMADA,م إبتدائية حي مجمد علي رادس - رمادة,36.774073,10.277757
1283,3,Ben Arous,1029,Radès,"E.P.CITE MONGI SLIM ""CHEMINO""",م إبتدائية حي المنجي سليم السكك الحديدية,36.77398034,10.27256032
1284,3,Ben Arous,1029,Radès,E.P.CITE NADI RADES RADES FORET,م إبتدائية حي النادي رادس - رادس الغابة,36.76124,10.255225
1285,3,Ben Arous,1029,Radès,E.P.VILLAGE MEDITERANEEN RADES FORET,م إبتدائية القرية المتوسطية - رادس الغابة,36.754937,10.275261
1286,3,Ben Arous,1029,Radès,E.P.RADES MELIENE,م إبتدائية رادس مليان,36.761769,10.283561
1287,3,Ben Arous,1029,Radès,E.P.CITE  NOUVELLE RADES NOUBOU,م إبتدائية الحي الجديد رادس - نوبو,36.758681,10.276746
1288,3,Ben Arous,1030,Fouchana,E.P.FOUCHANA 1 - FOUCHANA LA MEDINA,م إبتدائية ,36.202,12
1289,3,Ben Arous,1030,Fouchana,E.P.CITE PRIME FOUCHANA 4,م إبتدائية ,36.202,12
1290,3,Ben Arous,1030,Fouchana,E.P. C.EZZITOUNE FOUCHANA CITE MOSTAKBEL,م إبتدائية ,36.202,12
1291,3,Ben Arous,1030,Fouchana,E.P.FOUCHANA 3 CITE MOSTAKBEL,م إبتدائية ,36.202,12
1292,3,Ben Arous,1030,Fouchana,E.P.CITE MOSTAKBEL,م إبتدائية ,36.202,12
1293,3,Ben Arous,1030,Fouchana,E.P.EL MAARRI FOUCHANA 2 EL HADHAB,م إبتدائية ,36.202,12
1294,3,Ben Arous,1030,Fouchana,E.P.CITE EL HIDHAB FOUCHANA,م إبتدائية ,36.202,12
1295,3,Ben Arous,1030,Fouchana,E.P.CITE EL AMEL 1 CITE ELHIDAB,م إبتدائية ,36.202,12
1296,3,Ben Arous,1030,Fouchana,E.P.El Amal 2 - CITE HEDHAB,م إبتدائية ,36.202,12
1297,3,Ben Arous,1030,Fouchana,E.P.MGHIRA MARKEZ,م إبتدائية ,36.202,12
1298,3,Ben Arous,1030,Fouchana,E.P. CITE EL MISK -MGHIRA,م إبتدائية ,36.202,12
1299,3,Ben Arous,1030,Fouchana,E.P.NAASSEN 1 NAASSEN,م إبتدائية ,36.202,12
1300,3,Ben Arous,1030,Fouchana,E.P.NAASSEN 2 NAASSEN,م إبتدائية ,36.202,12
1301,3,Ben Arous,1030,Fouchana,E.P.2 MARS 34 CHEBEDDA 1 CHEBEDDA,م إبتدائية ,36.202,12
1302,3,Ben Arous,1030,Fouchana,E.P.CITE EJBALI CH'BEDDA 2 CHBEDDA,م إبتدائية ,36.202,12
1303,3,Ben Arous,1030,Fouchana,E.P.DOUAR EL HOUCHE FOUCHANA,م إبتدائية ,36.202,12
1304,3,Ben Arous,1031,Mornag,E.P.AV.BOURGUIBA CEBALET MOR,م إبتدائية ,36.202,12
1305,3,Ben Arous,1031,Mornag,E.P.EL ALALGUA MORNAG,م إبتدائية ,36.202,12
1306,3,Ben Arous,1031,Mornag,E.P.CITE JEBER MORNAG,م إبتدائية ,36.202,12
1307,3,Ben Arous,1031,Mornag,E.P. CITE JARDINS SEBALET2  MORNAG OUEST,م إبتدائية ,36.202,12
1308,3,Ben Arous,1031,Mornag,E.P.EL HANA -MORNAG OUEST,م إبتدائية ,36.202,12
1309,3,Ben Arous,1031,Mornag,E.P.KHELIDIA,م إبتدائية ,36.202,12
1310,3,Ben Arous,1031,Mornag,E.P.BIR JEDID,م إبتدائية ,36.202,12
1311,3,Ben Arous,1031,Mornag,E.P.ZAOUIET MORNAG 1 - ZAOUIA,م إبتدائية ,36.202,12
1312,3,Ben Arous,1031,Mornag,E.P.CITE MATRI ZAOUIA 2 - ZAOUIA,م إبتدائية ,36.202,12
1313,3,Ben Arous,1031,Mornag,E.P.JEBEL RESSAS,م إبتدائية ,36.202,12
1314,3,Ben Arous,1031,Mornag,E.P.CITE TAYARANE Jbel Rsaas,م إبتدائية ,36.202,12
1315,3,Ben Arous,1031,Mornag,E.P.AHMED ZAIED -JEBEL RESSAS,م إبتدائية ,36.202,12
1316,3,Ben Arous,1031,Mornag,E.P.SIDI SALEM EL GARSI,م إبتدائية ,36.202,12
1317,3,Ben Arous,1031,Mornag,E.P.ABABSA - SIDI SALEM,م إبتدائية ,36.202,12
1318,3,Ben Arous,1031,Mornag,E.P.BAKBAKA -KABOUTI,م إبتدائية ,36.202,12
1319,3,Ben Arous,1031,Mornag,E.P.MERGHENNA MORNEG -ELKBOUTI,م إبتدائية ,36.202,12
1320,3,Ben Arous,1031,Mornag,E.P.AIN RACCADE,م إبتدائية ,36.202,12
1321,3,Ben Arous,1031,Mornag,E.P.ZOUAAOUINE Ain RAGUED,م إبتدائية ,36.202,12
1322,3,Ben Arous,1031,Mornag,E.P.EL GONNA,م إبتدائية ,36.202,12
1323,3,Ben Arous,1031,Mornag,E.P.OUZRA SIDI SAAD,م إبتدائية ,36.202,12
1324,3,Ben Arous,1031,Mornag,E.P.SIDI SAAD,م إبتدائية ,36.202,12
1325,3,Ben Arous,1031,Mornag,E.P.SONDAJ -ESSALEM,م إبتدائية ,36.202,12
1326,3,Ben Arous,1031,Mornag,E.P.SIDI MESSAOUD,م إبتدائية ,36.202,12
1327,3,Ben Arous,1031,Mornag,E.P.MORNAG RISSALA -MORNAG,م إبتدائية ,36.202,12
1328,3,Ben Arous,1031,Mornag,E.P.TARHOUNA ERRISSALA,م إبتدائية ,36.202,12
1329,3,Ben Arous,1031,Mornag,E.P.FARCH ANNABI -OUDHNA,م إبتدائية ,36.202,12
1330,3,Ben Arous,1031,Mornag,E.P.EL KHARROUBA OUDHNA,م إبتدائية ,36.202,12
1331,3,Ben Arous,1031,Mornag,E.P.OUEDHNA MHAMDIA,م إبتدائية ,36.202,12
1332,3,Ben Arous,1031,Mornag,E.P.CITE SEBELET ECHIKH OUDHNA,م إبتدائية ,36.202,12
1333,3,Ben Arous,1031,Mornag,E.P.EL KSIBI MORNAG,م إبتدائية ,36.202,12
1334,3,Ben Arous,1031,Mornag,E.P.BORJ SOUKI - EL kASSIBI,م إبتدائية ,36.202,12
1335,3,Ben Arous,1032,Mégrine,E.P.MEGRINE SUP,م إبتدائية مقرين العليا,36.772577,10.231223
1336,3,Ben Arous,1032,Mégrine,E.P.MEGRINE RIADH,م إبتدائية مقرين الرياض,36.768061,10.2223
1337,3,Ben Arous,1032,Mégrine,E.P.CITE JAOUHARA MEGRINE,م إبتدائية حي جوهرة مقرين,36.77813,10.228659
1338,3,Ben Arous,1032,Mégrine,E.P.MEGRINE PLAINE CITE CHAKER 1,م إبتدائية السهل مقرين - حي شاكر1,36.783105,10.232049
1339,3,Ben Arous,1032,Mégrine,E.P.CITE CHAKER MEGRINE CITE CHAKER 2,م إبتدائية حي شاكر مقرين - حي شاكر2,36.78281,10.230722
1340,3,Ben Arous,1032,Mégrine,E.P.SIDI RZIG1 RUE AVICENNE -SIDI RZIG 1,م إبتدائية نهج ابن سينا سيدي رزيق - سيدي رزيق1,36.770481,10.235792
1341,3,Ben Arous,1032,Mégrine,E.P.ERRABOUA SIDI RZIG 1,م إبتدائية الربوة سيدي رزيــق - سيدي رزيق1,36.766907,10.250004
1342,3,Ben Arous,1032,Mégrine,E.P.CITE EL HANA MEGRINE -SIDI RZIG  2,م إبتدائية حي الهناء مقرين - سيدي رزيق2,36.757947,10.246273
1343,4,Ariana,1033,Ariana Ville,E.P.B.LA LIBERTE ARIANA NEUVE,م إبتدائية شارع الحرية أريانة الجديدة,36.851034,10.181445
